content,gender_imputed
我是女生，不介意。因为和现老公各自都有过与别人同居的经历，也没法介意~当然，在此之前，曾经和前任都是第一次与异性同居时，也不介意他是否有过和别人同居的经历；所以曾经不介意，现在就更不（没法）介意了。那时候也问过前任，对于女生和别人同居过他怎么看？他说：如果真的喜欢而且决定要在一起，就不会太介意这个东西。如果介意，就不会选择在一起。我的想法跟他一样。当然，因为当时两个人彼此都是第一次同居，所以那仅仅是我们假设的想法。和现老公在一起后，两个人都真实的有过和别人同居的经历，也认真聊过这个问题，他也是说，在他第一次与别人同居前，他觉得只要对方能够坦诚和忠诚，自己能接受并选择在一起了，他就不会介意。但如果对方有欺瞒，在一起后才发现其实对方和别人有过同居史，这肯定就会介意。先主动了解后选择，和先选择后被动了解（被欺骗），这肯定不一样的。现在，他的观点也依然如此。所以对于我们两个现在这一段感情，双方都没什么可介意的。因为经历了一些事情，人的观点更会随之改变，知道自己更需要什么，没必要去过分在意什么，没必要因为什么而影响现在。简单说下我跟老公的情况~先生三十多岁，我快三十岁的时候，两个人各自结束自己的上一段恋情。然后因为一些事情，开始有了交集（在此之前已经认识四五年，但基本只是点头之交）。到底介不介意对方和别人同居过，为什么不介意，我们认真聊的时候其实也聊了一些原因。1、是先知道了“ta和别人同居过”，并接受了这件事，才到下一步的交往在交往以前，我们就慢慢聊成了朋友，所以大概知道对方的情况，知道对方的恋爱史、知道对方和别人同居过，所以慢慢深入变成情侣关系的时候，“对象和别人同居过”这件事就没有什么不能接受的。因为是先知道了这件事，能接受了，才开始和这个人进行下一步的交往。如果介意，当时就不会选择在一起了，这是其中一个原因。2、两个人都大龄，都觉得对方经历过一两段将要谈婚论嫁的感情也正常我：有2个前任（前前任是大学时期的，在一起一个多月分手，啥也没发生过）；和前任毕业后在一起快5年，同居3年多，都见过双方父母，也都谈婚论嫁了；我老公：有过四五个前任？同居过的有两个吧，其中一个也带回家过，而且也到谈婚论嫁了；至于后来为什么都没结成婚，跟题无关就不说了（当然反正不是因为彩礼）。我跟现老公在一起的时候，他三十六七岁，我也马上30了。补充：评论有人有点攻击性的说，我跟我老公都三十多岁的剩男剩女了，说明两个人得多差劲，才会对彼此这么没要求？连和别人同居过这些都不介意啥的。那真不好意思，虽然我们没那么优秀，但起码也达到了普通人的水平。他是1000人公司里的高层；我去年辞职前，也已经是700人公司里的管理人员了；所以就算不优秀，也从来也没觉得我们自己差。相反，在我眼里，我老公一直都是很优秀的（可能是情人眼里出西施[/捂脸]）。我俩虽然都是比较保守的家庭长大，但也不至于到一定要结婚后才能同居的这种保守。而且各自和别人谈恋爱的当时，双方都是奔着结婚去才同居的，谁都想不到后来会分手。所以我和老公一致觉得，大家都经历过一些不好的感情，这么晚才遇到彼此，更应该好好珍惜当下，对于彼此的过去，没必要去过分在乎。不然若是因为介意对方过去而影响现在，两个人又何必在一起。3、现在的相互坦诚和忠诚，才是不介意的最重要原因是的，之所以能不介意对方的过去，是因为我们始终对彼此坦诚和忠诚。而且对过去，都是真的彻底放下了。永远都觉得现在比过去好，两个人不管一起做什么也从来不会想到过去，不会去对比什么。总觉得两个人相见恨晚，在一起太晚，对彼此的过去缺失了太长时间的陪伴和了解，总觉得很遗憾。所以偶尔会问对方过去的一些事情，并不是去翻旧账，而是真的就想知道，那时的他是怎样的、过的什么样的生活、和什么样的人在一起、开不开心……他从来都是实话实说，没有隐瞒。他有时候也会问我的过去，我也是都老老实实回答。就两个人都是这种觉得相见恨晚，在不小的年纪还能遇到彼此这么相爱的人很不容易，也是经历了很多事情才终于走到一起，都想好好珍惜。当下和未来的幸福才是最重要的，过去的就让ta成为过去。所以，对于对象和别人同居过这件事，真的没那么介意。或许也正是因为彼此都经历过这些，最后却没能有个好结果，所以现在在一起后，才会倍加珍惜。当然，我这里说的只是我们两个30+大龄人的心理，可能不同阶段的人，看待事情的观点都不一样吧~PS：因为之前的描述我可能没说清楚，会有些误导方向，所以重新修改了下描述，避免被误导。2.4 补充更新：评论里的有些真的挺可怕，人身攻击至于吗？每个人所经历过的不同，观点不同，你可以不认同，可以讨论，没必要这么诋毁、人身攻击吧？还有补充一点，我跟前任同居前，两个人都是第一次和异性同居，对这个问题的看法和现在也是一样不介意，前面也补充说了。反正都是觉得两个人彼此喜欢，能接受就好，没必要去介意，介意就不要在一起。因为喜欢的是这个人，是想跟他在一起，既然选择在一起，就不要去介意过去的东西。假如真的介意，就别在一起就好了，何必呢~又要在一起又要介意，又当又立？不知道那些一边说着介意，一边又要跟别人在一起的人，又是什么心理。既然自己介意，那就找一个没跟别人同居过的就好了。干嘛非得这样“折磨”自己，显得自己多能包容多高大上的样子？每个人都有不同的感情经历，有的人幸运，遇到第一个就能结婚了，但有的人不是。我觉得很多说介意的，都是因为自己本身没有和别人同居过的经历，所以也不接受对象和别人同居过。咱有这个资本，情有可原，所以咱就找个清清白白的对象就好。但是千万别一边介意，一边还找有过同居经历的，不然你自己每天也会因为这个很不爽。 所以，我觉得这个事情其实很简单。觉得介意的，那就找一个跟自己一样，没有跟别人同居过的，觉得不介意的，那就反正自己喜欢就好的。别一边说着自己介意，一边又非要找同居过的，还一个劲儿的觉得自己亏了、受委屈了。这都是两个人你情我愿的事，别整得好像自己是被逼的似的好嘛？还有，理性讨论，拒绝人身攻击~,0
难道要找第一次的，去幼儿园吧,0
我自己没同居过，我会介意，如果我原来也和对象同居过，我不会介意，但我是没同居过，我对象有我会很介意，还好我和老公都没有过，已婚10年,0
介意，但这就是现实社会。,0
不介意 同居生活还会看清对方适不适合自己,0
介意或者不介意都很正常。对于我的情况来说我是介意的，因为我老公第一任是我，我们从差不多二十岁到现在快三十岁，他没有前任，没有什么和别人的同居史，以及各种过往与回忆。所以你问我，如果他有，我介意吗？我介意。反正现实是没有嘛，那我就说介意咯。但其实如果我是25，26，遇见他，我可能不会介意。（因为我是个善于让自己过得舒心的，所以不会因为没有，所以不介意，有，就介意。这是给自己找不痛快。）看到这个题目，是通过毛衣那个回答点进来的。我就想了想，选老毛衣还是自己打毛衣，得看什么时候什么心境。当我十八岁二十岁时，我还真喜欢选择打毛衣，那时闲得慌，有精力，有活力，爱折腾。别说女生了，当时我们班男生里也流行打围脖呢。这就是青春吧，很新鲜。,0
不反对婚前性行为，反对婚前无套性行为，第二只要男女方互相交流该不该婚前性生护，支持合理一方，两方合理皆支持，是否有结婚证跟婚前性行为没有联系，性行为是行为不是价值体，虽然能带来生理上的享受。女方提出婚前禁止性行为，哪怕自己也很想要，很简单，男方只能同意，手动或者其它工具，但是，婚后男方也有相应的拒绝，比如累了，女方想，男方可以决绝，我想这样，婚前性行为是值得的。至于标准，时间也好，婚前婚后也好看商量的。提到一点，欧美单亲妈妈很多。这个涉及很多，真的不是一句两句能说明白哪怕只说核心都得讲讲不少时间。婚前同居吃亏的是女性或者女性的黄金时间是二十，男性三十，这里是连个概念，我不认为男方比女方衰老很多而且还是十年的差距，随意这里是两个概念，颜值得变化和工作的变化。这里简直就是把驴的腿按在马上，说这条马腿它不行啊。男女之职场，可能靠容貌，但是更多地更正规的是本人的能力，这个能力有扯到很多了。三十岁有老工作又不好的男生比比皆是，这样的男生叫黄金年龄啊？还TM可能提前进入三秒期。你说这黄铜差不多吧。欢迎大家本着正经的讨论，毕竟本人对男女是否婚前同居这方面也不是很熟悉，希望听听各位的意见。,1
介意，但我还是喜欢她，不想这个就行了，以前经常会想到这件事情，所以很烦，后来强迫不去想，就正常了,1
绝大多数人当然介意啊中国传统的婚姻流传了千年最近20年才变得逐步开放的大部分人思想还是挺保守的都是成年人了，得为自己的行为负责西方那样的自由开放（实际上我觉得国内更开放）和传统习俗绑定家庭、家族，给彩礼给嫁妆最好二者只选其一,1
不介意，我觉得介意别人的同时看看自己的过往吧……要不然自己就从幼儿园培养吧……,0
不介意吧。我自己就有同居史。咋说呢，如果以后找男朋友，会跟他在确定在一起之前都说清楚，在意就不在一起呗。跟自己喜欢的人每天住在一起，起来就能看到他在你旁边，两个人一起吃饭，坐一起打游戏，晚上睡觉有抱抱，这种快乐是很长久的，并且对我这种独居的人来说，每天有个人等你回家吃饭真的很开心。至于评论里提到的性关系方面。。我一直的观念都是。。只有第一次有特殊意义吧可能一直看美剧。。觉得他们的观念比较好吧。两个人住在一起，能过得好过得来才是考虑结婚的标志。,0
女友之前说不介意，根本没有所谓的嫉妒心……直到我们发生了关系[捂脸],1
那要是看跟谁啊，男的无所谓啊，要是更女生一起同居是绝对不可能的，万一长大更我一样漂亮，被别人迷走了怎么办。,0
介意啊，别说同居了，发生过亲密关系都很介意。不过更介意的是，他们为什么会分手，对象在择人眼光，处理问题的方式，是否有主见，是不是有责任心等等。毕竟，我可没那么自信，他过去遇上的都不如我，他能为了我改变所有劣习。我的初吻初恋都是现在的老公，当初为了合法同居，才去领的证，但是我老公有过两个前任，其中一个还发生过关系。我是担心又吃味，担心他花心没责任，吃味他曾经和别人有过那么亲昵的关系，他不是完全属于我的，他身上有被别人玷污的痕迹，哈哈哈。很不甘心，也郁闷了很长时间，不过他是我年少就心心念念的人，他与之前的女友分手也不是轻率不负责任，对方也是还不错的人，后来才慢慢释怀的。,0
